index,title,topic_idx
5942,中 해군 주년 맞아 세계 해군 불러 모은 다 군사 굴기 과시,4
5943,SKT KT MWC 상 하이 서 혁신 상 수상 종합,2
5944,장관 후보 송곳 검증 예고 이념 편향 꼼수 증여 땅 투기 논란 쟁점 종합 보,6
5945,승부 처에 강한 대한 항공 우리 카드 꺾고 위 탈환,5
5946,도쿄 올림픽 도전 남녀 배구 대표 팀 에 격려 금 줄 이어,5
5947,메르켈 브렉시트 연장 에 동의 英 합리적 인 시간 줘야,4
5948,충주 세계 소방 관 대회 전국 시도 기자 단 초청 팸 투어,2
5949,애플 디지털 TV 新 전략 아이 폰 아이 패드 소유 자 콘텐츠 공짜,1
5950,카카 오 내비 말로 명령 한다 AI 플랫폼 카카 오 i 적용,0
5951,황금 연휴 N 여행 강원 권 천 년 숲길 서 걷기 힐링 하고 청정 해역 대 문어 맛 보고,3
5952,무역 전쟁 휴전 끌어 낸 시진핑 中 공산 당 중심 중화 민족 부흥 종합,4
5953,멕시코 정부 마약 왕 구스만 집 채 경매 로 매각,4
5954,LG Q 체험 단 모집 에 대 경쟁 률,0
5955,이 마트 억원 상당 자사 주 만주 매입 주 주가 치 제고 종합,1
5956,속초 해경 안전 성 검사 받지 않은 요트 운항 대 입건,2
5957,MMF 순 자산 월 한달 간 조 넘게 줄어,1
5958,마카오 에서 만끽 하는 파리 의 낭만 과 문화,4
5959,과학 콘텐츠 플랫폼 사이 언스 레벨업 오픈,0
5960,전광인 우승 하러 왔습니다 최태웅 감독 MVP 받으러,5
5961,WNBA 박 지수 LA 원정 경기 에 서 점 리바운드,5
5962,한국 사람 들 도 모르는 북한 사투 리 번역 어려 워 요,3
5963,공인 중 개사 도 빌딩 토지 직접 매매 가능 해 진다,2
5964,스페인 프로 축구 사무국 네 이마 르 이적 료 지급 에 제동,5
5965,두산 반 슬 라이 크 군 복귀 처음 보다 는 좋아 져,5
5966,리비아 서 튀니지 인 근로 자 명 무장 단체 에 피랍,4
5967,가을 깊어 갈 수록 詩 찾는 다 한달 새 판매 량,1
5968,北 당 대회 新 실세 조용 원 부장 급 승진 하나 세대 교체 주목 종합,6
5969,伊 연정 내분 속 극우 정당 동맹 유일 한 대안 은 새 총선 강조,4
5970,연합 뉴스 통 일부 오늘 한 반도 평화 심포지엄 개최,3
5971,세 균 으로 세균 잡는 크림 나 왔다 아토피 피부 염 치료,0
5972,최승호 MBC 사장 연임 않 기로 결정 적폐 청산 이뤘다,2
5973,카카 오 전자 상 거래 사업 확대 카카 오 톡 스토어 오픈,1
5974,박수 에 답 하는 안 철수 후보,6
5975,남자 배구 최태웅 현대 캐피탈 감독 안정 적 으로 가고 있다,5
5976,법조 계 언론 계 포토 라인 문제 점 과 대안 모색,2
5977,中 최고 령 출산 기록 세 할 머니 벌금 부과 위기,4
5978,프로 농구 결산 ④ 시즌 을 달군 화끈한 기록 들,5
5979,작년 코스 닥 IPO 공모 조 천 억원 년 만에 최대,1
5980,투표 거부 는 율법 위반 인니 이슬람 계 총 대선 투표 독려,4
5981,이 총리 국정 현안 점검,6
5982,년간 중 고생 이 가장 많이 빌린 책은 엄마 를 부탁 해,3
5983,블룸 버그 통신 美 대선 출마 한 사주 관련 심층 보도 안 하 기로,4
5984,우주 에 존재 의 목적 이란 없다 억년 우주 생 명의 연대 기,0
5985,자리 에 앉는 오신 환 과 이동 섭,6
5986,해외 투자 은행 올 한국 성장 코스 피 는,1
5987,일본 축구 코 스타 리카 에 대승 압도 적 인 경기 력,5
5988,문 대통령 순방 중 北 비핵화 협상 중 단 시사 내용 보고 받아,6
5989,삼성 SUHD TV 북 유럽 소비 자 연맹 지 평가 위,1
5990,혈액 도핑 영상 유출 오 스트 리아 경찰 관 재판 넘겨 져,4
5991,미 공화 당 전국 위 원회 트럼프 재선 지지 결의 안,4
5992,北 북미 뉴욕 채널 완전 차단 美에 통보 김 정은 제재 반 발 종합,6
5993,美 차기 정부 대북 정책 은 대화 중심 관여 가 현 실적,4
5994,추신수 년 연속 홈런 미네소타 전 동점 홈런 쾅,5
5995,LG V 오늘 안드로 이드 오 레오 업 그 레이 드,1
5996,국립 현대 미술 관 창동레지던시 상 반기 전 약속 된 미래,3
5997,국경 절 행사 에 서 공연 중인 한 터키 우 정의 합 창단,3
5998,사전 투표 대구 투표 율 로 전국 최하 경북,6
5999,신간 천 사의 사슬,3
6000,부산 해운 대 에 가로 ｍ 깊이 ｍ 싱크 홀 발생,2
6001,연패 당한 류현진 월 힘드 네요 포수 스 미스 잘못 은,5
6002,미술 관 동물 원 이 환기 하는 인간 과 동물 의 관계,3
6003,국내 주식 형 펀드 에 사흘 만에 자금 순 유입,1
6004,세기 의 대국 다음 엔 바둑 이 도전 장 딥 마인드 에 재 대결 제안,0
6005,미래 창조 과학 부 홈 페이 지 에서 창조 경제 삭제,2
6006,北 고려 항공 中 칭다오 운항 관광 객 수송 목적,6
6007,SK 텔레콤 T 멤버 십 고객 영화 놀이 공원 할인 이벤트,3
6008,그래픽 삼성 전 자 갤 럭시 노트 공개,0
6009,NBA 골든 스테이 트 클리블 랜드 결승 년 연속 성사 될까,5
6010,박명재 윤리 위 자문 위 에 일 까지 합의 해 오면 심사 기한 연장,6
6011,SKT 년 개국 이상 G 로밍 시대 연다,1
6012,KT 갤 럭시 S 예약 판매 시작 카드 더블 할인 플랜 혜택 제공,0
6013,민주 망언 최고 수위 맹공 거듭 반 역사 적 막가파 종합,6
6014,대한 항공 센터 진성태 왼쪽 팔 근육 손상 주 치료,5
6015,日 북핵 수석 도 스웨 덴 행 비건 美 특별 대표 와 회담,4
6016,창간 년 앞둔 월간 샘터 무기 한 휴간,3
6017,게 시판 원 안위 평창 올림픽 방사 능 테러 대비 훈련,2
6018,수아레스 핵 이빨 논란 으로 딸과 아내 까지 고통,5
6019,로마 한복 판 에 서 온 전한 형태 의 로마 제국 시대 조각 상 발굴,4
6020,선서 하는 은 성수 금융 위 원장 후보 자,2
6021,게 시판 KIST 중 학생 사이 언스 캠프,0
6022,우리 銀 설 연휴 금융 거래 중단 안해 차 세대 시스템 도입 미뤄 져,1
6023,선관 위 유권자 의 날 맞아 다채 로운 기념 행사,2
6024,이공대 내부 살펴 보는 홍콩 경찰,4
6025,알 파고 는 어떻게 강해 졌나 자신 스승 삼아 셀프 대국 무한 반복,0
6026,잡스 가 자녀 들 에게 아이 패드 를 못 쓰게 한 이유,2
6027,프로 농구 DB 강 PO 차 전 에서 인삼 공사 격파 기선 제압,5
6028,홈런 장면 초 먼저 KT G IT 에지 클라우드 구축,0
6029,美 원유 수출 전면 제재 첫날 이란 휘발유 배급제 소문 흉흉,4
6030,주말 N 여행 영남 권 세계 유명 조각 가 명 작품 선 보인 해운 대 모래 축제,3
6031,넷 마블 작년 매출 조 천 억원 돌파 해외 비중,1
6032,황창규 KT 회장 위 기대 응 역량 높 여야 임 직원 명과 도상 훈련,1
6033,캐 나다 페이 스 북 개인 정보 법 위반 제소 국민 위험 처해,4
6034,野 일각 先 총리 논의 론 부상 국면 전환 될라 주류 는 부정 적,6
6035,엠 게임 분기 영업 익 억원,1
6036,KIA 윤석민 올해 첫 군 선발 등판 군 복귀 에 시동,5
6037,포그바 부친 상 으로 토트넘 전 결장 맨유 전력 공백 비상,5
6038,태양 전지 수 명과 효율 높이 는 기술 개발,0
6039,월 평균 최고 기온 도 역대 네 번째 로 더웠다,3
6040,북한 의 맛은 유별날 거란 사람 들 을 위한 전시,3
6041,농구 대표 팀 존스 컵 인도 네 시아 와 연장 혈투 신승,5
6042,시리 아 정부 러 시아 군 공습 으로 어린 이 등 명 사망,4
6043,저 물어 가는 TV의 시대 대도 모바일 로 영상 더 많이 봐,3
6044,멕시코 에 골프 대회 빼앗긴 트럼프 일 자리 넘어 가 슬퍼,4
6045,이낙연 총리 양향자 국가 공무 원 인 재 개발 원장 에 게 임명 장,6
6046,靑 국방 비 서관 에 임종득 소장 내정,6
6047,해외 여행 갈 때 한 푼이 라도 아낄 수 있는 꿀팁 은,3
6048,토트넘 라멜라 년 만에 복귀 손흥민 과 다시 경쟁 구도,5
6049,개인 정보 팔아 넘기 려면 당 사자 고지 하고 동의 받아 야 종합,2
6050,AG 축구 강 신화 박항서 호 베트 남 특별 기 로 금의환향,5
6051,황 총리 여론 조사 악용 한 불법 선거 운동 많아 철저 수사,6
6052,분단 뚫고 온 탈북 자 들과 먼저 소통 했으면,2
6053,버튼 점 폭발 프로 농구 DB LG 잡고 거침 없는,5
6054,패닉 美 공화 트럼프 낙마 대 비 까지 측근 깅 리치 프 리 버스 도 비판 종합,4
6055,김연경 없는 한국 아르 헨 티나 와 맞 대결 에서 첫 패배,5
6056,카카 오 존댓말 번역 기 내놓 는다 자막 도 자동 번역,0
6057,강정 호 추신수 최 지만 장타 쇼 류현진 은 복귀 전 서 홈런 에 눈물,5
6058,여자 농구 아 시안 게임 세계 선수 권 국가 대표 감독 공개 모집,5
6059,다저 스 샌디 에 이고 에 회말 역전 극 먼시 끝내 기 적시 타,5
6060,아 시안 게임 여자 농구 U if ie d K or ea 첫 경,5
6061,양 의지 올해 는 계속 등 했 는데 골든 글 러브 만 등이 네요,5
6062,LGU 내년 U G 서 비스 출시 교육 등 생활 에 집중,0
6063,中 언론 재미 중국 인 유 학생 일 주일 넘게 실종 상태,4
6064,총선 D 더 민주 與 과반 경제 에 독 가계 부채 대책 발표,6
6065,프로 의 매서움 알린 문 정원 서브 는 내게 큰 무기,5
6066,희생 제 기간 소 잡 다가 터키 서 만 천명 병원 행,4
6067,JTBC 손석희 체제 공고 화 대표 이사 승진,2
6068,금 감원 제 기 대 학생 금융 교육 봉사 단 출범,2
6069,월은 정보 문화 의 달 청 소년 SW 대회 등 열려,3
6070,녹색 성장 창조 경제 차 산업 혁명 정책 변경 에 혼란,6
6071,화려한 피날레 준비 하는 DB 김주성 벤슨 기회 놓 치지 않 겠다,5
6072,호날두 메시 네 이마 르 년 최고 삼각 편대,5
6073,스타 크래프트 대 천왕 장충 체육 관 서 맞 붙는 다,0
6074,YTN 사장 선임 절차 확정 일 공모 시작,2
6075,청년 기본 법 토론 회 에서 축사 하는 황교안,6
6076,더 민주 선거 법 원샷 법 일괄 타결 역 제안 본 회의 불참,6
6077,년 만에 수장 바뀌는 미래 부 산적 한 현안 풀릴 까,2
6078,괴로운 꼴찌 팀의 주포 송명근 아쉬움 이 너무 큽니다,5
6079,북 마케도 니아 서 불법 이 주민 명 적발 트럭 타고 밀 입국 시도,4
6080,김 병원 농협 중앙 회 회장 취임 주년 회견,2
6081,오전 에 수도 권 등 미세 먼지 나쁨 낮에 는 내륙 소나기,3
6082,축구 협회 봉사 활동 서류 조작 장현수 에 대표 팀 자격 영구 박탈,5
6083,평창 대관 령 음악 제 오늘 개막 강원 에 펼쳐 질 젊은 클래식,3
6084,게 시판 과천 과학 관 과학 예술 융합 전시 회,3
6085,라건아 라틀리프 친정 팀 현대 모 비스 로 복귀 종합,5
6086,프로 농구 KCC NBA 에서 년간 뛴 오그먼 코치 선임,5
6087,특징 주 제주 항공 항공 기 대량 구매 계약 에 강세,2
6088,네이버 브라우저 웨일 정식 출시 모바일 은 월에 종합,0
6089,순방 마친 朴 대통령 院 구성 북핵 파고 어떻게 넘을 까,6
6090,날씨 맑고 선선 한 월 첫날 일 교차 주의 도 안팎,3
6091,기후 변화 를 성장 기회 로 온난화 대응 기술 개발,0
6092,부울경 LGU 휴 대전 화 분간 먹통 신고 잇 따라 종합,0
6093,라임 자산 운용 환매 연기 된 펀드 한 달간 회계 실사,1
6094,자유 연대 사법 부 개혁 촉구 공수 처 반대,2
6095,문 대통령 기자 단 과 시간 산행 바쁜 탓에 기자 들 도 고생 많다 종합,6
6096,코소보 자 국민 IS 전투 원 가족 명 시리 아 서 데려 와,4
6097,올해 소 규모 농 어촌 마을 천 곳에 광 대역 망 구축,2
6098,대한 상의 기업 활력 법 사업 재편 전략 세미나 일 개최,2
6099,KT도 무 제한 데이 터 월 만 천원 에 GB 기본 제공,0
6100,아베 총리 소비 세 증세 년반 연기 차 추경 도 검토,4
6101,아 시안 게임 여자 농구 코리아 금 메달 로 가는 길 박지,5
6102,與 비례 대표 여성 리더 노동 계 전진 배치 과학 자 배려 종합,6
6103,위안 화 역내 서 년 월 이후 최저 치 로 개장 종합,1
6104,폭염 이 바꾼 휴가 풍 속도 야간 공연 영화 즐 기는 올빼미 족,3
6105,고개 들지 못 하는 부산 버스 운송 조합 이 사장,2
6106,영국 인 독립 유공 자 후손 독립 유공 자 집 명패 받는 다,2
6107,최형우 투런포 한승혁 승 KIA 이틀 연속 kt 제압,5
6108,게 시판 KIST 여성 기업 성장 지원 업무 협약,2
6109,홍종학 소상 공인 만나 경기 부 양 종합 대 책 내놓 겠다 종합,1
6110,롯데 사상 첫 총수 부재 예상 못해 충격 주요 사업 멈추나 종합,1
6111,개막 식 줄 이고 체험 행사 늘렸 더니 영취산 진달래 축제 만 대박 종합,2
6112,英 카슈끄지 피살 후 개월 간 사우디 에 조원 규모 무기 판매,4
6113,맛 있는 제주 만들 기 호점 돌파,3
6114,일 자율 주행 차 안전 기준 윤곽 드러나 주차 리모컨은 ｍ 이내,0
6115,SNS돋 보기 최고 가 아이 폰 X 예약 완판 에 해석 분분,0
6116,美 이란 터키 UAE 금융 기관 제재 혁명 수비 대 에 자금 지원,4
6117,충전 빠르고 수명 긴 리튬 전지 용 유기 반도 체 음극 재 개발,0
6118,주말 N 여행 호남 권 산 정상 물 들인 철쭉 의 막 바지 화려한 자태,3
6119,SK 텔레콤 중 고생 대상 틴 위크 개최,2
6120,독신 서약 위반 성직자 증가 교황 청 에 처리 지침 존재 한다,2
6121,스타 일 러 건 조기 세탁기 만큼 팔렸다,1
6122,SK CC 청각 장애 인 AI 문자 통역 서 비스 제공,0
6123,유엔 특사 시리 아 헌법 위 직전 터키 이란 러 시아 와 회동 종합,4
6124,페르 시아 여행 기 로 돌아 온 황 금빛 모 서리 김중식 시인,3
6125,헝가리 망명 한 마케도 니아 전 총리 세비 등 혜택 박탈 돼,4
6126,태 평양 서 개월 넘게 표류 한 콜롬비아 어부 구조,4
6127,녹색 세로 줄 이 나타난 아이 폰 X,0
6128,방송 대 청각 장애 학생 위한 매체 강의 자막 서 비스 제공,2
6129,데얀 결승 골 수원 가시 마 꺾고 AFC 챔 스 리그 강,5
6130,신한 금투 수출 부진 완화 분기 부터 점차 회복 전망,1
6131,출판 사 매출 액 위는 문학 동네,3
6132,MBC 조직 개편 최승호 사장 콘텐츠 경쟁 력 극 대화,2
6133,추신수 연 타석 삼진 MLB 텍사스 는 대패,5
6134,알뜰 폰 도 이통 사 자 회사 가 싹쓸이 순증 가입 자 차지,1
6135,R의 공포 에 韓 금융 시장 도 출렁 주가 원화 가치,1
6136,MLB 전설 지터 리베라 처럼 만장 일치 로 명예 의 전당,5
6137,아 시안 게임 목 소리 높인 박항서 베트 남 이 일본 못 이길,5
6138,라바 리니 여자 배구 감독 과도 기 라 실수 당연 하다,5
6139,시진핑 세계 군인 체육 대회 참가 지도 자 접견 협력 계기 되길,2
6140,與 대 국회 서 무산 된 중점 법안 대 국회 서 당론 발의 종합,6
6141,인판티노 FIFA 회장 비 디오 심판 축구 의 미래,5
6142,농업 해외 진출 곡물 중심 에 서 연관 산업 으로 확대,1
6143,이란 핵 합의 제한 넘겨 우라늄 농축 美 최대 압박 지속 종합,4
6144,터키 전훈 신태용 호 는 E 챔피언 십 멤버 업 데이 트 버전,5
6145,치차리토 웨 스트 햄 이적 완료 EPL 복귀 기쁘다,5
6146,배구 간판 김연경 강 희망 상대 일본 시원 하게 꺾고,5
6147,문정인 특보 아리 랑 TV 출연 해 한 반도 정세 전망,2
6148,전모 드러난 넥센 뒷돈 게이 트 KBO 리그 가 공범,5
6149,다저 스 버 두고 부상 으로 디 비전 시리 즈 못 뛴다,5
6150,프란 치스코 교황 방북 공식 초청 장 보 내주 면 좋 겠다 속보,4
6151,갤 럭시 S 첫날 만대 개통 단통법 이후 번호 이동 최대,2
6152,MWC 하현회 LGU 부 회장 B C 서 비스 통해 G 주도 할 것 종합,0
6153,GS칼텍스 러츠 이탈 리아 에 서 뛸 때 보다 재미 있어 요,5
6154,껍데기 는 가라 세계 IT 시장 주인 이 바뀐 다,0
6155,회생 절차 진행 디엠씨 매각 추진,1
6156,신라 스테이 간절 곶 포켓몬 고 헌터 지원,3
6157,스쿨 버스 에 폭발 물 방치 美CIA의 어이 없는 실수,4
6158,남북 정상 백 두산 정상 서 손 맞잡다 하나 된 두 손 번쩍,6
6159,케인 공백 속 빛난 손흥민 활약 기회 주면 넣 는다,5
6160,트럼프 골란 고원 주권 선언 은 즉석 결정 짧은 역사 수업 했다,4
6161,인제 자작 나무 숲 입산 통제 일부 터 개월 간,3
6162,아 시안 게임 여자 축구 김혜리 차전 상대 누구 든,5
6163,코미 디 언 출신 우크라 대통령 당선 인 기존 집권 세력 과 세 대결,4
